Xpos,Ypos,m_z,mobility,inten,msFWHM,mobilityFWHM
0.0000,0.0000,200.8596,23.976,2872,0.016027,2.054
0.0000,0.0000,214.8636,27.509,3245,0.012778,2.364
0.0000,0.0000,416.7111,44.383,3295,0.023643,2.276
0.0000,0.0000,339.2045,72.274,3922,0.018772,3.758
0.0000,0.0000,339.2037,66.085,4870,0.018194,4.414
0.0000,0.0000,293.1872,57.020,5097,0.017168,2.542
0.0000,0.0000,317.7845,35.523,5542,0.01718,2.201
0.0000,0.0000,311.1739,62.779,6631,0.015774,3.736
0.0000,0.0000,217.8585,27.323,7109,0.012618,2.303
0.0000,0.0000,199.8548,23.845,12475,0.013279,2.223
0.0000,0.0000,316.7864,35.401,15418,0.017415,2.224
0.0000,0.0000,325.1908,64.183,16460,0.017496,3.145
0.0000,0.0000,216.8584,27.331,37035,0.012237,2.264
0.0000,0.0000,426.1187,75.384,392,0.028388,3.594
0.0000,0.0000,313.1694,61.842,410,0.02204,3.539
0.0000,0.0000,327.1860,69.692,536,0.022905,2.939
0.0000,0.0000,381.2394,71.086,553,0.021385,3.447
0.0000,0.0000,401.7084,41.513,581,0.023552,2.270
0.0000,0.0000,538.6304,55.519,586,0.03427,2.091
0.0000,0.0000,411.1035,71.967,589,0.02378,2.868
0.0000,0.0000,454.6694,49.181,591,0.025927,2.587
0.0000,0.0000,414.7124,44.621,593,0.02027,2.361
0.0000,0.0000,327.2000,65.000,621,0.02646,3.791
0.0000,0.0000,439.1309,79.288,676,0.024158,3.097
0.0000,0.0000,340.2135,73.330,731,0.020034,2.681
0.0000,0.0000,234.8254,29.264,789,0.01511,2.520
0.0000,0.0000,217.0348,27.564,806,0.013196,2.089
0.0000,0.0000,312.1861,65.911,816,0.024982,1.902
0.0000,0.0000,297.1541,60.644,835,0.018148,3.285
0.0000,0.0000,197.8597,24.149,883,0.014664,2.579
0.0000,0.0000,99.9273,28.216,913,0.0092423,2.170
0.0000,0.0000,340.2080,68.819,997,0.021919,2.604
0.0000,0.0000,338.7661,39.064,1015,0.018535,1.990
0.0000,0.0000,312.1727,61.987,1032,0.026306,3.111
0.0000,0.0000,201.8546,24.257,1032,0.01616,2.463
0.0000,0.0000,314.7921,35.675,1262,0.016419,2.012
0.0000,0.0000,265.1511,52.862,1348,0.016351,2.467
0.0000,0.0000,400.7138,41.725,1402,0.021919,2.299
0.0000,0.0000,326.1889,68.947,1446,0.024607,3.504
0.0000,0.0000,116.9322,21.347,1530,0.010324,4.317
0.0000,0.0000,216.9422,27.409,1562,0.012035,2.046
0.0000,0.0000,417.7143,44.819,1562,0.020087,2.538
0.0000,0.0000,318.7876,35.808,1584,0.018725,2.082
0.0000,0.0000,99.9282,23.464,1775,0.0095185,4.202
0.0000,0.0000,425.1211,74.037,1782,0.024349,2.909
0.0000,0.0000,134.8973,20.919,1898,0.011913,1.858
0.0000,0.0000,299.7842,32.772,1903,0.017632,2.373
0.0000,0.0000,218.8576,27.351,2231,0.014912,2.213
0.0000,0.0000,326.1962,64.374,2246,0.01982,3.994
0.0000,0.0000,416.7146,44.728,2529,0.023313,2.304
0.0000,0.0000,399.7132,41.747,2698,0.02068,2.320
0.0000,0.0000,293.1866,57.319,2907,0.016743,2.447
0.0000,0.0000,214.8645,27.549,3177,0.013887,2.210
0.0000,0.0000,339.2057,71.820,3720,0.018901,3.402
0.0000,0.0000,317.7869,35.686,3752,0.016621,2.249
0.0000,0.0000,200.8563,24.389,3933,0.013465,2.521
0.0000,0.0000,339.2069,67.528,4930,0.018504,4.136
0.0000,0.0000,311.1738,62.826,6784,0.017594,4.073
0.0000,0.0000,217.8594,27.423,8055,0.013738,2.348
0.0000,0.0000,325.1904,68.684,9216,0.017403,3.944
0.0000,0.0000,199.8559,24.118,12295,0.013201,2.325
0.0000,0.0000,325.1919,64.243,12306,0.0172,3.196
0.0000,0.0000,316.7864,35.801,13890,0.016415,2.225
0.0000,0.0000,216.8595,27.492,34386,0.01384,2.256
0.0000,0.0000,327.1881,70.432,273,0.024888,2.127
0.0000,0.0000,440.1369,77.008,329,0.024132,3.134
0.0000,0.0000,538.6221,55.639,439,0.035098,2.312
0.0000,0.0000,411.1051,71.334,461,0.028252,2.592
0.0000,0.0000,397.7116,41.192,508,0.02682,2.571
0.0000,0.0000,313.1668,60.870,510,0.025705,2.234
0.0000,0.0000,325.2947,64.022,528,0.01758,3.488
0.0000,0.0000,554.6036,56.825,530,0.033561,2.275
0.0000,0.0000,99.9262,31.566,595,0.010097,3.274
0.0000,0.0000,300.7952,32.878,595,0.022609,2.274
0.0000,0.0000,439.1325,78.667,605,0.022729,3.311
0.0000,0.0000,338.7691,38.538,608,0.020591,2.497
0.0000,0.0000,312.1794,62.392,706,0.019607,2.786
0.0000,0.0000,438.6968,46.812,719,0.022162,2.091
0.0000,0.0000,327.1912,64.248,737,0.023622,3.520
0.0000,0.0000,454.6738,48.220,785,0.026549,2.639
0.0000,0.0000,340.2134,65.795,786,0.020266,2.591
0.0000,0.0000,426.1176,72.843,826,0.020072,3.053
0.0000,0.0000,217.0349,26.971,859,0.013173,1.846
0.0000,0.0000,234.8271,28.902,907,0.014426,1.934
0.0000,0.0000,197.8614,23.628,914,0.014584,2.186
0.0000,0.0000,401.7102,41.257,1046,0.022464,2.409
0.0000,0.0000,417.7133,43.898,1111,0.022935,2.020
0.0000,0.0000,297.1573,59.899,1165,0.020412,2.688
0.0000,0.0000,326.1917,68.455,1203,0.020516,3.939
0.0000,0.0000,337.2117,63.140,1244,0.019124,2.752
0.0000,0.0000,99.9264,27.042,1262,0.0081523,3.145
0.0000,0.0000,400.7089,41.353,1375,0.023596,2.444
0.0000,0.0000,134.8973,20.417,1390,0.010914,2.526
0.0000,0.0000,425.1183,73.543,1449,0.024923,2.955
0.0000,0.0000,201.8564,23.761,1493,0.015536,2.318
0.0000,0.0000,265.1530,52.209,1557,0.016583,2.041
0.0000,0.0000,340.2090,72.131,1623,0.017652,2.715
0.0000,0.0000,318.7870,35.343,1724,0.018154,2.390
0.0000,0.0000,216.9417,26.947,1752,0.011939,1.900
0.0000,0.0000,99.9269,22.931,1755,0.0098308,3.750
0.0000,0.0000,218.8602,27.264,2293,0.015051,2.234
0.0000,0.0000,314.7907,35.305,2330,0.016618,2.507
0.0000,0.0000,299.7858,32.085,2570,0.01708,2.137
0.0000,0.0000,326.1949,63.957,2729,0.019936,6.415
0.0000,0.0000,116.9303,20.576,2860,0.0098592,4.044
0.0000,0.0000,293.1865,56.967,3397,0.022692,2.885
0.0000,0.0000,339.2062,65.645,3481,0.02079,3.574
0.0000,0.0000,214.8648,26.968,3656,0.013575,1.989
0.0000,0.0000,416.7143,43.901,3723,0.020745,2.033
0.0000,0.0000,399.7080,41.149,3911,0.018204,1.988
0.0000,0.0000,200.8580,23.898,4792,0.014328,2.319
0.0000,0.0000,317.7862,35.123,5279,0.017873,2.278
0.0000,0.0000,339.2077,71.704,5841,0.01937,4.020
0.0000,0.0000,311.1735,63.106,6843,0.016378,5.055
0.0000,0.0000,217.8591,26.951,7781,0.012299,2.022
0.0000,0.0000,199.8557,23.444,10564,0.013187,2.469
0.0000,0.0000,316.7865,35.261,14469,0.017082,2.354
0.0000,0.0000,325.1919,63.891,15550,0.01764,4.400
0.0000,0.0000,216.8597,26.984,35376,0.013009,2.147
0.0000,0.0000,608.1997,93.949,371,0.024996,3.120
0.0000,0.0000,611.2875,98.673,376,0.027245,3.290
0.0000,0.0000,116.9317,25.027,389,0.01186,2.423
0.0000,0.0000,313.1736,61.739,395,0.024589,3.748
0.0000,0.0000,325.2905,63.983,451,0.01735,4.120
0.0000,0.0000,341.2036,66.566,465,0.021518,3.865
0.0000,0.0000,327.1955,68.901,471,0.028166,2.802
0.0000,0.0000,411.1044,70.850,563,0.025434,3.481
0.0000,0.0000,300.7844,32.156,569,0.019798,2.427
0.0000,0.0000,337.2137,62.747,606,0.030518,3.019
0.0000,0.0000,340.2085,72.095,628,0.022905,3.667
0.0000,0.0000,426.1178,72.226,636,0.025326,4.955
0.0000,0.0000,401.7069,41.047,648,0.018099,2.045
0.0000,0.0000,201.8596,23.884,691,0.01582,2.563
0.0000,0.0000,338.7717,38.646,721,0.01573,2.393
0.0000,0.0000,556.2876,89.897,727,0.023658,3.492
0.0000,0.0000,454.6657,48.266,733,0.025195,2.005
0.0000,0.0000,223.8040,23.920,793,0.015016,1.975
0.0000,0.0000,294.1858,56.531,817,0.013975,2.895
0.0000,0.0000,99.9270,30.630,836,0.0093246,2.678
0.0000,0.0000,340.2080,66.536,846,0.024709,4.341
0.0000,0.0000,327.1882,63.695,862,0.025974,2.884
0.0000,0.0000,439.1360,76.124,871,0.021313,3.384
0.0000,0.0000,438.6905,46.716,943,0.020512,2.382
0.0000,0.0000,234.8270,28.747,966,0.013016,2.157
0.0000,0.0000,297.1594,60.650,980,0.019975,4.315
0.0000,0.0000,217.0346,27.011,1013,0.013673,1.893
0.0000,0.0000,136.8950,20.224,1086,0.010443,1.855
0.0000,0.0000,397.7130,41.117,1135,0.020068,2.196
0.0000,0.0000,400.7121,41.155,1146,0.023611,1.839
0.0000,0.0000,197.8623,23.803,1190,0.014298,2.357
0.0000,0.0000,265.1505,52.937,1218,0.01869,2.577
0.0000,0.0000,312.1773,61.899,1282,0.021164,3.090
0.0000,0.0000,417.7158,44.153,1446,0.021585,2.063
0.0000,0.0000,99.9271,25.974,1754,0.0091025,6.147
0.0000,0.0000,314.7937,35.082,1774,0.01866,2.143
0.0000,0.0000,216.9417,27.018,1825,0.012704,1.934
0.0000,0.0000,318.7849,35.095,1897,0.019056,1.873
0.0000,0.0000,134.8980,20.157,2088,0.0098954,2.156
0.0000,0.0000,425.1177,74.006,2175,0.02305,4.858
0.0000,0.0000,326.1960,68.745,2297,0.019368,3.489
0.0000,0.0000,299.7841,32.520,2338,0.018027,2.285
0.0000,0.0000,326.1919,63.176,2515,0.019577,3.101
0.0000,0.0000,116.9306,20.754,2616,0.0091218,2.900
0.0000,0.0000,218.8565,27.026,3013,0.015149,2.099
0.0000,0.0000,416.7137,43.953,3178,0.019706,2.107
0.0000,0.0000,399.7114,41.138,3239,0.020291,2.028
0.0000,0.0000,200.8620,23.993,3517,0.014446,2.658
0.0000,0.0000,293.1873,56.902,3593,0.015738,2.584
0.0000,0.0000,214.8649,27.015,3628,0.014149,1.889
0.0000,0.0000,339.2062,67.101,3925,0.018009,3.494
0.0000,0.0000,317.7847,35.232,3977,0.017624,2.178
0.0000,0.0000,339.2063,70.634,4636,0.017743,4.154
0.0000,0.0000,555.2748,90.179,5512,0.023217,3.303
0.0000,0.0000,311.1747,61.872,7025,0.017164,5.104
0.0000,0.0000,217.8596,27.022,7481,0.014042,2.034
0.0000,0.0000,325.1904,68.538,8383,0.017721,3.347
0.0000,0.0000,199.8571,23.667,9427,0.013821,2.496
0.0000,0.0000,325.1903,63.517,13707,0.01801,3.644
0.0000,0.0000,316.7861,35.080,15198,0.016276,2.094
0.0000,0.0000,554.2750,90.164,16247,0.023448,3.286
0.0000,0.0000,216.8592,27.046,42257,0.013233,2.085
0.0000,0.0000,341.2039,72.370,429,0.023919,2.481
0.0000,0.0000,439.1363,77.829,605,0.024788,3.949
0.0000,0.0000,426.1186,73.406,610,0.030685,3.364
0.0000,0.0000,538.6221,55.722,637,0.028786,2.393
0.0000,0.0000,315.7918,35.623,660,0.017287,2.133
0.0000,0.0000,401.7107,41.401,698,0.021786,2.333
0.0000,0.0000,340.2100,65.798,728,0.016603,4.552
0.0000,0.0000,397.7145,41.462,751,0.023029,2.447
0.0000,0.0000,313.1734,63.208,757,0.019994,3.625
0.0000,0.0000,337.2094,63.791,765,0.021805,2.673
0.0000,0.0000,327.1930,64.157,785,0.024281,3.461
0.0000,0.0000,300.7835,32.752,805,0.015909,1.949
0.0000,0.0000,217.0337,27.469,809,0.012591,1.993
0.0000,0.0000,417.7114,44.488,838,0.031809,2.225
0.0000,0.0000,99.9276,28.312,869,0.010228,4.065
0.0000,0.0000,297.1543,60.753,885,0.017685,3.408
0.0000,0.0000,340.2087,72.140,889,0.025172,4.066
0.0000,0.0000,525.0468,81.575,891,0.024639,2.212
0.0000,0.0000,265.1551,53.106,1021,0.015177,1.855
0.0000,0.0000,454.6670,49.075,1069,0.02453,1.819
0.0000,0.0000,197.8590,23.639,1080,0.012427,2.513
0.0000,0.0000,201.8588,24.379,1106,0.015432,1.981
0.0000,0.0000,400.7139,41.729,1108,0.023759,2.230
0.0000,0.0000,312.1803,62.810,1113,0.018502,3.354
0.0000,0.0000,411.1000,70.636,1156,0.021332,2.929
0.0000,0.0000,438.6943,47.040,1228,0.023539,2.140
0.0000,0.0000,234.8261,29.159,1232,0.014186,2.221
0.0000,0.0000,216.9411,27.463,1422,0.012695,2.100
0.0000,0.0000,99.9287,23.837,1461,0.0099128,7.507
0.0000,0.0000,314.7931,35.793,1491,0.019336,1.859
0.0000,0.0000,116.9305,20.857,1783,0.010894,3.616
0.0000,0.0000,425.1152,72.924,1813,0.02348,2.967
0.0000,0.0000,299.7858,32.748,1953,0.016775,2.270
0.0000,0.0000,318.7860,35.369,2062,0.01884,2.257
0.0000,0.0000,134.8991,20.636,2123,0.010864,2.861
0.0000,0.0000,218.8589,27.349,2426,0.014334,2.215
0.0000,0.0000,200.8582,24.069,3370,0.015155,2.384
0.0000,0.0000,326.1958,64.804,3677,0.018939,4.527
0.0000,0.0000,214.8641,27.206,3755,0.01283,2.162
0.0000,0.0000,416.7125,44.145,3949,0.017175,2.147
0.0000,0.0000,399.7108,41.851,4043,0.018407,1.959
0.0000,0.0000,293.1854,57.137,4344,0.017046,2.839
0.0000,0.0000,339.2089,66.693,4699,0.017043,3.792
0.0000,0.0000,339.2051,72.067,5078,0.018437,3.549
0.0000,0.0000,311.1745,62.419,5310,0.017643,5.408
0.0000,0.0000,317.7875,35.665,5891,0.017031,2.172
0.0000,0.0000,217.8583,27.426,7555,0.012979,2.209
0.0000,0.0000,199.8559,23.881,11376,0.013306,2.446
0.0000,0.0000,316.7856,35.454,15117,0.017508,2.180
0.0000,0.0000,325.1912,64.157,16188,0.015677,4.214
0.0000,0.0000,216.8587,27.483,34597,0.011894,2.282
0.0000,0.0000,426.1257,72.790,452,0.021671,2.483
0.0000,0.0000,439.7014,47.090,517,0.026532,2.164
0.0000,0.0000,327.1866,65.282,521,0.023325,3.127
0.0000,0.0000,525.0478,82.828,543,0.025919,2.880
0.0000,0.0000,414.7155,44.362,570,0.023355,1.990
0.0000,0.0000,418.7167,44.887,587,0.017043,2.822
0.0000,0.0000,214.8341,24.258,606,0.013194,2.399
0.0000,0.0000,401.7101,41.450,646,0.024719,2.632
0.0000,0.0000,411.0989,70.413,678,0.023453,4.819
0.0000,0.0000,294.8366,35.586,706,0.016399,2.291
0.0000,0.0000,417.7160,44.841,776,0.025288,2.123
0.0000,0.0000,265.1523,53.270,779,0.01757,2.536
0.0000,0.0000,454.6717,49.182,780,0.018994,1.998
0.0000,0.0000,201.8580,24.655,807,0.016838,2.670
0.0000,0.0000,197.8615,24.005,819,0.016012,2.685
0.0000,0.0000,439.1369,77.203,829,0.025114,3.014
0.0000,0.0000,217.0344,27.391,840,0.012736,2.125
0.0000,0.0000,337.2096,63.670,874,0.019104,3.132
0.0000,0.0000,438.7013,47.049,934,0.028159,2.970
0.0000,0.0000,297.1587,60.760,991,0.024365,3.160
0.0000,0.0000,340.2111,69.482,1073,0.020862,4.068
0.0000,0.0000,234.8238,29.095,1080,0.014461,1.736
0.0000,0.0000,99.9273,28.579,1109,0.0097963,2.423
0.0000,0.0000,99.9277,25.058,1153,0.0098879,3.844
0.0000,0.0000,400.7119,41.878,1159,0.024704,2.325
0.0000,0.0000,312.1783,62.739,1345,0.021902,4.818
0.0000,0.0000,134.8958,20.864,1541,0.012571,2.157
0.0000,0.0000,326.1956,68.518,1564,0.018872,2.856
0.0000,0.0000,216.9413,27.433,1587,0.011841,2.156
0.0000,0.0000,425.1184,74.635,1644,0.022485,5.111
0.0000,0.0000,416.7118,44.475,1708,0.026143,2.275
0.0000,0.0000,299.7837,32.643,1811,0.01884,2.406
0.0000,0.0000,318.7832,35.596,2003,0.0162,2.277
0.0000,0.0000,326.1963,64.045,2139,0.018995,3.150
0.0000,0.0000,314.7912,35.764,2258,0.018954,2.225
0.0000,0.0000,116.9312,21.777,2299,0.0098105,3.614
0.0000,0.0000,200.8568,24.081,2410,0.014778,2.656
0.0000,0.0000,218.8571,27.539,2443,0.01391,2.517
0.0000,0.0000,293.1864,57.411,3336,0.017396,2.490
0.0000,0.0000,399.7093,41.824,3538,0.016774,2.174
0.0000,0.0000,214.8631,27.468,3571,0.013677,2.526
0.0000,0.0000,317.7846,35.662,3890,0.01845,2.199
0.0000,0.0000,339.2075,70.696,4968,0.017423,4.388
0.0000,0.0000,311.1746,62.133,5801,0.015353,5.362
0.0000,0.0000,217.8588,27.400,8649,0.012404,2.317
0.0000,0.0000,325.1906,68.137,8993,0.017021,3.474
0.0000,0.0000,199.8546,24.086,10077,0.013473,2.103
0.0000,0.0000,316.7856,35.783,14049,0.016835,2.184
0.0000,0.0000,325.1909,64.124,14442,0.017222,3.633
0.0000,0.0000,216.8588,27.447,38336,0.011513,2.348
0.0000,0.0000,426.1205,74.053,371,0.0237,4.059
0.0000,0.0000,418.7110,43.859,605,0.01925,2.688
0.0000,0.0000,205.8691,23.961,616,0.015469,2.405
0.0000,0.0000,411.1012,70.006,618,0.028416,2.147
0.0000,0.0000,300.7866,32.166,620,0.019428,2.276
0.0000,0.0000,297.1628,60.531,664,0.020268,4.154
0.0000,0.0000,438.6990,46.516,706,0.019471,2.369
0.0000,0.0000,201.8603,23.877,729,0.017147,2.503
0.0000,0.0000,454.6716,48.833,731,0.02535,2.598
0.0000,0.0000,439.1371,75.402,764,0.026353,4.024
0.0000,0.0000,338.7679,38.633,783,0.024257,2.226
0.0000,0.0000,439.1284,78.789,817,0.024893,3.165
0.0000,0.0000,217.0339,26.976,825,0.013615,1.919
0.0000,0.0000,401.7100,41.310,828,0.023343,2.138
0.0000,0.0000,340.2058,65.865,847,0.021595,2.641
0.0000,0.0000,312.1791,63.566,848,0.017968,3.403
0.0000,0.0000,337.2109,63.517,850,0.022473,2.856
0.0000,0.0000,99.9272,28.750,872,0.0098686,2.112
0.0000,0.0000,340.2093,71.826,900,0.023819,4.470
0.0000,0.0000,400.7080,41.422,963,0.024558,2.076
0.0000,0.0000,327.1925,63.733,986,0.022641,3.428
0.0000,0.0000,265.1525,52.469,1055,0.018811,2.355
0.0000,0.0000,234.8247,28.382,1078,0.013361,2.311
0.0000,0.0000,326.1948,68.706,1245,0.020055,4.216
0.0000,0.0000,417.7124,43.760,1258,0.025962,2.432
0.0000,0.0000,197.8608,23.124,1316,0.013856,2.078
0.0000,0.0000,216.9414,26.917,1533,0.012372,1.892
0.0000,0.0000,318.7856,34.962,1593,0.016689,1.887
0.0000,0.0000,425.1192,72.697,1640,0.02585,3.425
0.0000,0.0000,134.8961,20.046,1646,0.011051,2.739
0.0000,0.0000,116.9311,21.173,1749,0.011281,3.632
0.0000,0.0000,299.7834,32.038,1907,0.01829,2.027
0.0000,0.0000,214.8643,26.991,2351,0.01345,2.642
0.0000,0.0000,99.9272,24.206,2460,0.0089016,5.144
0.0000,0.0000,326.1960,63.475,2577,0.018808,3.210
0.0000,0.0000,416.7128,43.680,3060,0.023622,2.300
0.0000,0.0000,314.7907,35.141,3235,0.016243,1.884
0.0000,0.0000,218.8562,26.862,3453,0.014226,1.865
0.0000,0.0000,200.8558,23.376,3558,0.012366,2.413
0.0000,0.0000,399.7116,41.237,3710,0.018856,1.994
0.0000,0.0000,293.1853,57.074,3923,0.017822,2.497
0.0000,0.0000,339.2063,65.775,4281,0.017858,3.880
0.0000,0.0000,339.2072,71.568,4557,0.020343,4.815
0.0000,0.0000,311.1745,62.145,5375,0.015652,2.445
0.0000,0.0000,317.7850,35.097,5519,0.017971,1.908
0.0000,0.0000,217.8582,27.000,8169,0.012987,1.902
0.0000,0.0000,199.8544,23.319,9800,0.013526,2.463
0.0000,0.0000,325.1913,63.791,14108,0.017318,4.390
0.0000,0.0000,316.7847,35.016,17408,0.016826,1.956
0.0000,0.0000,216.8588,26.974,36134,0.012766,2.193
0.0000,0.0000,297.1560,60.534,428,0.02041,3.518
0.0000,0.0000,411.1026,69.310,504,0.024404,2.364
0.0000,0.0000,525.0383,82.319,512,0.023081,3.718
0.0000,0.0000,538.6250,54.993,535,0.034335,1.859
0.0000,0.0000,327.1957,66.011,544,0.02564,3.552
0.0000,0.0000,499.6433,51.378,562,0.026074,2.252
0.0000,0.0000,426.1158,72.580,587,0.017647,3.770
0.0000,0.0000,439.1318,76.740,620,0.030961,3.451
0.0000,0.0000,401.7071,41.363,678,0.018172,2.097
0.0000,0.0000,397.7198,41.943,810,0.019228,1.741
0.0000,0.0000,201.8572,23.924,827,0.015058,2.027
0.0000,0.0000,265.1505,52.931,831,0.015722,2.545
0.0000,0.0000,300.7827,32.795,842,0.016737,2.160
0.0000,0.0000,312.1783,64.541,857,0.021295,2.414
0.0000,0.0000,337.2109,63.312,869,0.024726,3.083
0.0000,0.0000,234.8261,28.908,885,0.015327,1.780
0.0000,0.0000,340.2118,67.869,911,0.020466,2.394
0.0000,0.0000,217.0339,27.094,956,0.013652,1.849
0.0000,0.0000,438.6994,46.933,963,0.024807,1.856
0.0000,0.0000,338.7681,38.874,1041,0.020652,2.068
0.0000,0.0000,136.8941,20.189,1105,0.010228,1.762
0.0000,0.0000,99.9285,23.393,1132,0.01012,3.421
0.0000,0.0000,454.6718,48.693,1149,0.02456,2.469
0.0000,0.0000,197.8614,23.868,1173,0.0142,2.457
0.0000,0.0000,99.9258,28.238,1429,0.0092045,3.499
0.0000,0.0000,417.7105,44.127,1461,0.021909,1.820
0.0000,0.0000,218.8566,26.965,1535,0.017618,2.094
0.0000,0.0000,400.7106,41.327,1548,0.022127,2.334
0.0000,0.0000,216.9411,27.204,1617,0.01308,1.887
0.0000,0.0000,314.7924,35.075,1729,0.017388,1.913
0.0000,0.0000,425.1185,74.791,1839,0.02463,5.037
0.0000,0.0000,318.7876,35.214,1962,0.019062,2.236
0.0000,0.0000,116.9300,20.580,2177,0.010834,3.258
0.0000,0.0000,134.8981,20.169,2320,0.010778,1.987
0.0000,0.0000,399.7089,41.534,2327,0.022393,2.385
0.0000,0.0000,326.1955,64.239,2501,0.01999,3.952
0.0000,0.0000,299.7839,32.557,2599,0.015552,2.188
0.0000,0.0000,200.8572,23.859,2615,0.015689,2.002
0.0000,0.0000,416.7108,44.162,3329,0.019369,2.240
0.0000,0.0000,339.2077,71.772,3362,0.019807,3.517
0.0000,0.0000,293.1844,56.854,3478,0.017616,2.085
0.0000,0.0000,214.8632,27.089,3900,0.012986,1.879
0.0000,0.0000,339.2061,66.905,4363,0.019567,4.012
0.0000,0.0000,317.7876,35.240,5203,0.016777,2.142
0.0000,0.0000,311.1744,61.651,6315,0.018169,3.034
0.0000,0.0000,325.1880,68.219,7732,0.018104,3.456
0.0000,0.0000,217.8587,27.258,8013,0.012898,2.177
0.0000,0.0000,199.8555,23.692,8714,0.013444,2.455
0.0000,0.0000,316.7854,35.237,12249,0.01681,2.207
0.0000,0.0000,325.1920,63.809,13624,0.017191,3.692
0.0000,0.0000,216.8587,27.187,38870,0.012675,2.162
0.0000,0.0000,313.1744,63.482,275,0.021275,2.729
0.0000,0.0000,341.2089,66.409,431,0.022785,2.100
0.0000,0.0000,418.7174,44.427,439,0.028394,2.319
0.0000,0.0000,439.1349,78.932,471,0.023561,3.334
0.0000,0.0000,201.8551,23.742,527,0.019177,2.495
0.0000,0.0000,525.0482,82.349,545,0.028145,2.576
0.0000,0.0000,499.6445,51.678,554,0.026,2.086
0.0000,0.0000,99.9263,30.141,572,0.010903,2.272
0.0000,0.0000,234.8261,29.037,668,0.017468,1.877
0.0000,0.0000,426.1234,72.509,680,0.019598,3.535
0.0000,0.0000,554.5989,56.866,686,0.024017,2.183
0.0000,0.0000,454.6700,49.694,693,0.022098,2.189
0.0000,0.0000,265.1535,52.788,699,0.021617,2.125
0.0000,0.0000,411.1060,71.922,705,0.021462,2.185
0.0000,0.0000,340.2077,72.532,714,0.023064,3.952
0.0000,0.0000,354.7433,41.130,730,0.017861,1.871
0.0000,0.0000,294.1872,57.529,769,0.017915,2.153
0.0000,0.0000,337.2141,63.286,776,0.02079,2.772
0.0000,0.0000,397.7147,41.927,782,0.019122,2.266
0.0000,0.0000,297.1540,60.874,789,0.02002,3.601
0.0000,0.0000,338.7638,39.339,830,0.023555,2.098
0.0000,0.0000,217.0339,27.543,884,0.01284,2.014
0.0000,0.0000,312.1835,62.050,945,0.021142,3.236
0.0000,0.0000,327.1906,64.121,1090,0.022213,2.753
0.0000,0.0000,197.8599,23.819,1115,0.014687,2.497
0.0000,0.0000,340.2106,67.288,1129,0.018473,3.231
0.0000,0.0000,401.7142,41.753,1154,0.01779,2.102
0.0000,0.0000,326.1934,68.705,1268,0.018885,2.675
0.0000,0.0000,216.9411,27.526,1439,0.012598,2.074
0.0000,0.0000,438.6940,47.567,1560,0.022217,2.281
0.0000,0.0000,417.7123,44.169,1573,0.019595,2.259
0.0000,0.0000,400.7104,41.717,1592,0.02041,2.105
0.0000,0.0000,318.7837,35.633,1609,0.019222,2.080
0.0000,0.0000,99.9276,24.127,1757,0.010046,5.860
0.0000,0.0000,134.8984,20.586,1780,0.011005,2.281
0.0000,0.0000,425.1187,73.222,1920,0.02151,3.654
0.0000,0.0000,299.7819,32.988,2001,0.017555,1.902
0.0000,0.0000,116.9308,21.329,2277,0.010596,3.117
0.0000,0.0000,314.7898,35.659,2362,0.016763,2.140
0.0000,0.0000,218.8565,27.416,2582,0.014913,2.484
0.0000,0.0000,339.2054,72.458,3289,0.019899,3.236
0.0000,0.0000,200.8570,24.121,3292,0.014288,2.286
0.0000,0.0000,416.7146,44.384,3333,0.021105,2.224
0.0000,0.0000,214.8640,27.745,3568,0.014728,2.233
0.0000,0.0000,326.1917,64.214,4268,0.018318,3.021
0.0000,0.0000,399.7101,41.724,4711,0.020006,2.248
0.0000,0.0000,293.1866,57.123,4734,0.017224,2.347
0.0000,0.0000,339.2076,66.538,5278,0.016937,4.059
0.0000,0.0000,317.7853,35.635,5551,0.017432,2.254
0.0000,0.0000,217.8588,27.494,7204,0.012568,2.379
0.0000,0.0000,311.1734,62.577,7327,0.015863,4.867
0.0000,0.0000,199.8553,24.056,10614,0.013813,2.322
0.0000,0.0000,316.7865,35.592,15438,0.017134,2.234
0.0000,0.0000,325.1921,64.423,15556,0.017205,6.282
0.0000,0.0000,216.8587,27.519,34689,0.012418,2.250
0.0000,0.0000,327.1906,69.737,312,0.023603,3.701
0.0000,0.0000,499.6344,50.401,345,0.026677,2.592
0.0000,0.0000,381.2396,70.407,393,0.025539,3.954
0.0000,0.0000,525.0432,82.426,419,0.028669,3.683
0.0000,0.0000,99.9264,33.210,490,0.0083326,1.812
0.0000,0.0000,538.6278,55.404,521,0.037032,2.355
0.0000,0.0000,223.8038,23.542,547,0.016278,2.464
0.0000,0.0000,201.8561,24.056,557,0.017121,2.866
0.0000,0.0000,414.7156,44.571,603,0.021428,2.489
0.0000,0.0000,397.7165,42.018,624,0.024374,2.165
0.0000,0.0000,454.6658,49.425,663,0.021426,3.019
0.0000,0.0000,337.2127,63.115,673,0.020973,3.813
0.0000,0.0000,426.1172,73.490,714,0.026558,3.898
0.0000,0.0000,439.1383,79.151,749,0.026404,3.334
0.0000,0.0000,411.1005,71.679,772,0.023207,5.011
0.0000,0.0000,300.7812,32.319,790,0.018367,2.447
